1.218000e-02 1.041736e+00 2.586549e-01
1.254540e-02 1.058210e+00 2.627301e-01
1.292176e-02 1.069436e+00 2.655039e-01
1.330941e-02 1.083280e+00 2.689297e-01
1.370870e-02 1.075665e+00 2.670306e-01
1.411996e-02 9.328820e-01 2.315853e-01
1.454356e-02 4.855511e-01 1.205560e-01
1.497986e-02 2.325938e-01 5.776839e-02
1.542926e-02 1.502870e-01 3.733630e-02
1.589214e-02 1.039230e-01 2.582547e-02
1.636890e-02 7.576047e-02 1.883694e-02
1.685997e-02 5.407894e-02 1.345402e-02
1.736577e-02 4.138871e-02 1.030004e-02
1.788674e-02 3.173770e-02 7.902316e-03
1.842334e-02 2.470599e-02 6.155631e-03
1.897604e-02 1.788642e-02 4.463321e-03
1.954532e-02 1.412429e-02 3.527485e-03
2.013168e-02 1.121445e-02 2.803837e-03
2.073563e-02 8.467098e-03 2.120511e-03
2.135770e-02 6.583875e-03 1.652132e-03
2.199843e-02 4.820861e-03 1.213744e-03
2.265839e-02 3.985040e-03 1.005476e-03
2.333814e-02 2.980154e-03 7.553764e-04
2.403828e-02 2.410556e-03 6.133823e-04
2.475943e-02 1.657253e-03 4.258747e-04
2.550222e-02 1.231142e-03 3.195872e-04
2.626728e-02 1.104450e-03 2.877041e-04
2.705530e-02 7.838855e-04 2.079959e-04
2.786696e-02 5.434259e-04 1.476730e-04
2.870297e-02 3.690334e-04 1.037637e-04
2.956406e-02 3.955526e-04 1.102300e-04
3.045098e-02 2.954411e-04 8.517098e-05
3.136451e-02 2.074136e-04 6.345806e-05
3.230544e-02 1.548476e-04 5.056461e-05
3.327461e-02 1.467688e-04 4.890539e-05
3.427284e-02 1.647839e-04 5.410839e-05
3.530103e-02 1.113207e-04 4.071721e-05
3.636006e-02 7.530204e-05 3.212883e-05
3.745086e-02 8.464550e-05 3.525480e-05
3.857439e-02 5.128095e-05 2.671086e-05
3.973162e-02 1.155796e-04 4.708672e-05
4.092357e-02 1.161319e-04 4.833784e-05
4.215128e-02 9.385112e-05 4.307203e-05
4.341581e-02 8.432872e-05 4.144188e-05
4.471829e-02 7.516714e-05 3.994015e-05
4.605984e-02 1.241729e-04 5.640015e-05
4.744163e-02 1.671383e-04 7.066692e-05
4.886488e-02 9.054618e-05 4.934677e-05
5.033083e-02 8.861381e-05 4.946440e-05
5.184075e-02 8.006788e-05 8.817345e-06
5.339598e-02 9.175990e-05 8.873053e-06
5.499785e-02 8.544525e-05 8.041586e-06
5.664779e-02 9.352439e-05 7.939090e-06
5.834722e-02 8.988033e-05 7.355027e-06
6.009764e-02 8.281987e-05 6.722213e-06
6.190057e-02 7.708777e-05 6.153826e-06
6.375759e-02 7.321496e-05 5.759732e-06
6.567031e-02 7.747302e-05 5.599977e-06
6.764042e-02 7.051422e-05 5.064918e-06
6.966964e-02 6.789381e-05 4.955717e-06
7.175973e-02 7.019894e-05 4.995463e-06
7.391252e-02 6.767573e-05 4.588054e-06
7.612989e-02 7.516265e-05 4.587757e-06
7.841379e-02 6.756972e-05 4.214009e-06
8.076620e-02 6.262635e-05 4.057829e-06
8.318919e-02 5.742532e-05 3.743299e-06
8.568487e-02 5.869802e-05 3.651490e-06
8.825541e-02 5.706805e-05 3.466354e-06
9.090307e-02 5.619106e-05 3.347203e-06
9.363017e-02 5.073181e-05 3.108913e-06
9.643907e-02 4.467608e-05 2.847187e-06
9.933224e-02 4.418499e-05 2.774086e-06
1.023122e-01 3.789043e-05 2.516169e-06
1.053816e-01 3.385016e-05 2.340115e-06
1.085430e-01 3.178510e-05 2.232335e-06
1.117993e-01 2.725528e-05 2.032598e-06
1.151533e-01 1.993309e-05 1.730884e-06
1.186079e-01 1.977247e-05 1.703344e-06
1.221661e-01 1.764584e-05 1.578291e-06
1.258311e-01 1.498079e-05 1.443505e-06
1.296060e-01 1.163613e-05 1.269859e-06
1.334942e-01 1.003203e-05 1.198715e-06
1.374991e-01 8.016745e-06 1.093978e-06
1.416240e-01 7.059944e-06 1.052253e-06
1.458727e-01 7.305866e-06 1.094639e-06
1.502489e-01 7.313586e-06 1.129591e-06
1.547564e-01 6.233650e-06 1.083611e-06
1.593991e-01 4.725547e-06 9.920995e-07
1.641811e-01 4.902049e-06 1.063732e-06
1.691065e-01 4.917483e-06 1.129304e-06
1.741797e-01 5.790287e-06 1.276195e-06
1.794051e-01 4.348198e-06 1.142159e-06
1.847872e-01 4.672914e-06 1.227450e-06
1.903308e-01 3.904453e-06 1.180969e-06
1.960408e-01 5.559670e-06 1.475809e-06
2.019220e-01 4.568144e-06 1.375776e-06
2.079797e-01 4.740892e-06 1.472443e-06
2.142190e-01 6.632865e-06 1.783819e-06
2.206456e-01 3.664653e-06 1.363355e-06
2.272650e-01 6.090748e-06 1.825437e-06
2.340829e-01 4.017368e-06 1.500292e-06
2.411054e-01 3.525464e-06 1.432882e-06
2.483386e-01 2.758991e-06 1.299676e-06
2.557887e-01 3.498747e-06 1.482568e-06
2.634624e-01 2.490815e-06 1.286167e-06
2.713663e-01 1.581362e-06 1.033168e-06
2.795073e-01 3.992254e-06 1.658173e-06
2.878925e-01 3.645595e-06 1.608985e-06
2.965293e-01 2.944115e-06 1.467633e-06
3.054251e-01 3.823624e-06 1.677177e-06
3.145879e-01 3.979735e-06 1.760330e-06
3.240255e-01 5.014948e-06 1.986393e-06
3.337463e-01 3.090829e-06 1.540244e-06
3.437587e-01 2.398030e-06 1.356083e-06
3.540714e-01 1.751074e-06 1.220554e-06
3.646936e-01 4.067537e-06 1.863439e-06
3.756344e-01 1.487404e-06 1.124751e-06
3.869034e-01 3.749447e-06 1.803334e-06
3.985105e-01 2.473480e-06 1.463218e-06
4.104658e-01 5.652860e-06 2.278408e-06
4.227798e-01 7.311584e-06 2.581767e-06
4.354632e-01 8.097937e-06 2.767000e-06
4.485271e-01 4.115993e-06 1.962362e-06
4.619829e-01 4.832761e-06 2.187825e-06
4.758424e-01 5.100096e-06 2.283475e-06
4.901177e-01 2.889001e-06 1.820542e-06
5.048212e-01 5.375885e-06 2.755906e-06
5.199659e-01 5.267816e-06 3.477060e-06
5.355648e-01 3.864913e-06 3.469361e-06
5.457398e-01 1.147963e-07 1.356756e-06
